query-id	corpus-id	score
PLAIN-1410	MED-3886	1
PLAIN-1410	MED-3572	1
PLAIN-1410	MED-3887	1
PLAIN-1410	MED-3888	1
PLAIN-1410	MED-3889	1
PLAIN-1410	MED-3890	1
PLAIN-1410	MED-3577	1
PLAIN-1410	MED-3891	1
PLAIN-1410	MED-3892	1
PLAIN-1410	MED-3628	1
PLAIN-1410	MED-3629	1
PLAIN-1410	MED-3630	1
PLAIN-1410	MED-3631	1
PLAIN-1410	MED-3632	1
PLAIN-1410	MED-3633	1
PLAIN-1410	MED-3634	1
PLAIN-1410	MED-3635	1
PLAIN-1410	MED-3636	1
PLAIN-1410	MED-3771	1
PLAIN-1410	MED-3772	1
PLAIN-1410	MED-3773	1
PLAIN-1410	MED-3774	1
PLAIN-1410	MED-3775	1
PLAIN-1410	MED-3776	1
PLAIN-1410	MED-3788	1
PLAIN-1410	MED-3893	1
PLAIN-1410	MED-3894	1
PLAIN-1410	MED-3895	1
PLAIN-1410	MED-3904	1
PLAIN-1410	MED-5175	1
PLAIN-1410	MED-3906	1
PLAIN-1410	MED-3907	1
PLAIN-1410	MED-3908	1
PLAIN-1410	MED-4715	1
PLAIN-1410	MED-3910	1
PLAIN-1410	MED-4000	1
PLAIN-1410	MED-4002	1
PLAIN-1410	MED-5016	1
PLAIN-1410	MED-4005	1
PLAIN-1410	MED-4007	1
PLAIN-1410	MED-4001	1
PLAIN-1410	MED-4004	1
PLAIN-1410	MED-4006	1
PLAIN-1410	MED-4022	1
PLAIN-1410	MED-4023	1
PLAIN-1410	MED-4024	1
PLAIN-1410	MED-4025	1
PLAIN-1410	MED-4029	1
PLAIN-1410	MED-4013	1
PLAIN-1410	MED-4030	1
PLAIN-1410	MED-4031	1
PLAIN-1410	MED-4032	1
PLAIN-1410	MED-4033	1
PLAIN-1410	MED-4034	1
PLAIN-1410	MED-4019	1
PLAIN-1410	MED-4035	1
PLAIN-1410	MED-4036	1
PLAIN-1410	MED-4106	1
PLAIN-1410	MED-4128	1
PLAIN-1410	MED-4129	1
PLAIN-1410	MED-4130	1
PLAIN-1410	MED-4133	1
PLAIN-1410	MED-4134	1
PLAIN-1410	MED-4135	1
PLAIN-1410	MED-4136	1
PLAIN-1410	MED-4137	1
PLAIN-1410	MED-4138	1
PLAIN-1410	MED-4139	1
PLAIN-1410	MED-4140	1
PLAIN-1410	MED-4141	1
PLAIN-1410	MED-4142	1
PLAIN-1410	MED-4143	1
PLAIN-1410	MED-4144	1
PLAIN-1410	MED-4145	1
PLAIN-1410	MED-4146	1
PLAIN-1410	MED-4147	1
PLAIN-1410	MED-4148	1
PLAIN-1410	MED-4157	1
PLAIN-1410	MED-4158	1
PLAIN-1410	MED-4159	1
PLAIN-1410	MED-4160	1
PLAIN-1410	MED-4161	1
PLAIN-1410	MED-4162	1
PLAIN-1410	MED-4258	1
PLAIN-1410	MED-4290	1
PLAIN-1410	MED-4261	1
PLAIN-1410	MED-4300	1
PLAIN-1410	MED-4301	1
PLAIN-1410	MED-4319	1
PLAIN-1410	MED-4320	1
PLAIN-1410	MED-4354	1
PLAIN-1410	MED-4358	1
PLAIN-1410	MED-4366	1
PLAIN-1410	MED-4371	1
PLAIN-1410	MED-4372	1
PLAIN-1410	MED-4562	1
PLAIN-1410	MED-4578	1
PLAIN-1410	MED-4590	1
PLAIN-1410	MED-4580	1
PLAIN-1410	MED-4591	1
PLAIN-1410	MED-4603	1
PLAIN-1410	MED-4609	1
PLAIN-1410	MED-4613	1
PLAIN-1410	MED-4617	1
PLAIN-1410	MED-4612	1
PLAIN-1410	MED-4645	1
PLAIN-1410	MED-4646	1
PLAIN-1410	MED-4647	1
PLAIN-1410	MED-4676	1
PLAIN-1410	MED-4677	1
PLAIN-1410	MED-4696	1
PLAIN-1410	MED-4746	1
PLAIN-1410	MED-4771	1
PLAIN-1410	MED-4804	1
PLAIN-1410	MED-5110	1
PLAIN-1411	MED-3494	1
PLAIN-1411	MED-3501	1
PLAIN-1411	MED-3496	1
PLAIN-1411	MED-3497	1
PLAIN-1411	MED-3502	1
PLAIN-1411	MED-3500	1
PLAIN-1411	MED-1223	1
PLAIN-1411	MED-1224	1
PLAIN-1411	MED-5239	1
PLAIN-1411	MED-1226	1
PLAIN-1411	MED-1227	1
PLAIN-1411	MED-2126	1
PLAIN-1411	MED-1229	1
PLAIN-1411	MED-1230	1
PLAIN-1411	MED-3495	1
PLAIN-1411	MED-3498	1
PLAIN-1411	MED-3499	1
PLAIN-1411	MED-4150	1
PLAIN-1411	MED-4169	1
PLAIN-1411	MED-4170	1
PLAIN-1411	MED-4171	1
PLAIN-1411	MED-4172	1
PLAIN-1411	MED-4173	1
PLAIN-1411	MED-4180	1
PLAIN-1411	MED-4182	1
PLAIN-1411	MED-4183	1
PLAIN-1412	MED-2644	1
PLAIN-1412	MED-2646	1
PLAIN-1412	MED-2651	1
PLAIN-1412	MED-118	1
PLAIN-1412	MED-2652	1
PLAIN-1412	MED-2653	1
PLAIN-1412	MED-2655	1
PLAIN-1412	MED-2659	1
PLAIN-1412	MED-2661	1
PLAIN-1412	MED-2662	1
PLAIN-1412	MED-4551	1
PLAIN-1412	MED-2643	1
PLAIN-1412	MED-2645	1
PLAIN-1412	MED-2656	1
PLAIN-1412	MED-2657	1
PLAIN-1412	MED-2658	1
PLAIN-1412	MED-2660	1
PLAIN-1412	MED-2649	1
PLAIN-1412	MED-3028	1
PLAIN-1412	MED-2913	1
PLAIN-1412	MED-3021	1
PLAIN-1412	MED-3012	1
PLAIN-1412	MED-3033	1
PLAIN-1412	MED-2906	1
PLAIN-1412	MED-3034	1
PLAIN-1412	MED-301	1
PLAIN-1412	MED-3013	1
PLAIN-1412	MED-3030	1
PLAIN-1412	MED-3029	1
PLAIN-1412	MED-306	1
PLAIN-1412	MED-3035	1
PLAIN-1412	MED-3023	1
PLAIN-1412	MED-3031	1
PLAIN-1412	MED-3020	1
PLAIN-1412	MED-3146	1
PLAIN-1412	MED-3145	1
PLAIN-1412	MED-3254	1
PLAIN-1412	MED-3253	1
PLAIN-1412	MED-3486	1
PLAIN-1412	MED-3494	1
PLAIN-1412	MED-3501	1
PLAIN-1412	MED-3496	1
PLAIN-1412	MED-3497	1
PLAIN-1412	MED-3502	1
PLAIN-1412	MED-3500	1
PLAIN-1412	MED-1223	1
PLAIN-1412	MED-1224	1
PLAIN-1412	MED-5239	1
PLAIN-1412	MED-1226	1
PLAIN-1412	MED-1227	1
PLAIN-1412	MED-2126	1
PLAIN-1412	MED-1229	1
PLAIN-1412	MED-1230	1
PLAIN-1412	MED-2109	1
PLAIN-1412	MED-2110	1
PLAIN-1412	MED-2111	1
PLAIN-1412	MED-2112	1
PLAIN-1412	MED-4255	1
PLAIN-1412	MED-2114	1
PLAIN-1412	MED-2115	1
PLAIN-1412	MED-2116	1
PLAIN-1412	MED-2117	1
PLAIN-1412	MED-4896	1
PLAIN-1412	MED-3436	1
PLAIN-1412	MED-2120	1
PLAIN-1412	MED-2121	1
PLAIN-1412	MED-2122	1
PLAIN-1412	MED-2123	1
PLAIN-1412	MED-2124	1
PLAIN-1412	MED-2136	1
PLAIN-1412	MED-2127	1
PLAIN-1412	MED-2128	1
PLAIN-1412	MED-2129	1
PLAIN-1412	MED-2130	1
PLAIN-1412	MED-2507	1
PLAIN-1412	MED-2132	1
PLAIN-1412	MED-2517	1
PLAIN-1412	MED-2134	1
PLAIN-1412	MED-2135	1
PLAIN-1412	MED-2137	1
PLAIN-1412	MED-2138	1
PLAIN-1412	MED-2139	1
PLAIN-1412	MED-2185	1
PLAIN-1412	MED-2200	1
PLAIN-1412	MED-2201	1
PLAIN-1412	MED-2188	1
PLAIN-1412	MED-2189	1
PLAIN-1412	MED-2202	1
PLAIN-1412	MED-2191	1
PLAIN-1412	MED-2203	1
PLAIN-1412	MED-2204	1
PLAIN-1412	MED-2194	1
PLAIN-1412	MED-2195	1
PLAIN-1412	MED-2208	1
PLAIN-1412	MED-2207	1
PLAIN-1412	MED-2209	1
PLAIN-1412	MED-2210	1
PLAIN-1412	MED-2647	1
PLAIN-1412	MED-2648	1
PLAIN-1412	MED-2627	1
PLAIN-1412	MED-2650	1
PLAIN-1412	MED-2654	1
PLAIN-1412	MED-2843	1
PLAIN-1412	MED-2844	1
PLAIN-1412	MED-2845	1
PLAIN-1412	MED-2846	1
PLAIN-1412	MED-2847	1
PLAIN-1412	MED-2848	1
PLAIN-1412	MED-2849	1
PLAIN-1412	MED-2850	1
PLAIN-1412	MED-2851	1
PLAIN-1412	MED-2852	1
PLAIN-1412	MED-2853	1
PLAIN-1412	MED-2904	1
PLAIN-1412	MED-2905	1
PLAIN-1412	MED-2907	1
PLAIN-1412	MED-3024	1
PLAIN-1412	MED-3025	1
PLAIN-1412	MED-2910	1
PLAIN-1412	MED-3027	1
PLAIN-1412	MED-2917	1
PLAIN-1412	MED-2921	1
PLAIN-1412	MED-3019	1
PLAIN-1412	MED-3022	1
PLAIN-1412	MED-3026	1
PLAIN-1412	MED-3032	1
PLAIN-1412	MED-3144	1
PLAIN-1412	MED-3255	1
PLAIN-1412	MED-3495	1
PLAIN-1412	MED-3498	1
PLAIN-1412	MED-3499	1
PLAIN-1412	MED-3585	1
PLAIN-1412	MED-3586	1
PLAIN-1412	MED-3587	1
PLAIN-1412	MED-3588	1
PLAIN-1412	MED-3589	1
PLAIN-1412	MED-3590	1
PLAIN-1412	MED-3591	1
PLAIN-1412	MED-3592	1
PLAIN-1412	MED-3593	1
PLAIN-1412	MED-4954	1
PLAIN-1412	MED-3595	1
PLAIN-1412	MED-3596	1
PLAIN-1412	MED-3623	1
PLAIN-1412	MED-3624	1
PLAIN-1412	MED-3625	1
PLAIN-1412	MED-3626	1
PLAIN-1412	MED-3627	1
PLAIN-1412	MED-3680	1
PLAIN-1412	MED-3681	1
PLAIN-1412	MED-3682	1
PLAIN-1412	MED-3683	1
PLAIN-1412	MED-3693	1
PLAIN-1412	MED-3685	1
PLAIN-1412	MED-3686	1
PLAIN-1412	MED-3687	1
PLAIN-1412	MED-3976	1
PLAIN-1412	MED-3977	1
PLAIN-1412	MED-3978	1
PLAIN-1412	MED-3979	1
PLAIN-1412	MED-3980	1
PLAIN-1412	MED-3981	1
PLAIN-1412	MED-4037	1
PLAIN-1412	MED-4038	1
PLAIN-1412	MED-4976	1
PLAIN-1412	MED-4068	1
PLAIN-1412	MED-4069	1
PLAIN-1412	MED-4070	1
PLAIN-1412	MED-4071	1
PLAIN-1412	MED-4072	1
PLAIN-1412	MED-4073	1
PLAIN-1412	MED-5197	1
PLAIN-1412	MED-4075	1
PLAIN-1412	MED-4150	1
PLAIN-1412	MED-4169	1
PLAIN-1412	MED-4170	1
PLAIN-1412	MED-4171	1
PLAIN-1412	MED-4172	1
PLAIN-1412	MED-4173	1
PLAIN-1412	MED-4174	1
PLAIN-1412	MED-4175	1
PLAIN-1412	MED-4176	1
PLAIN-1412	MED-4177	1
PLAIN-1412	MED-4178	1
PLAIN-1412	MED-4179	1
PLAIN-1412	MED-4180	1
PLAIN-1412	MED-4181	1
PLAIN-1412	MED-4351	1
PLAIN-1412	MED-4375	1
PLAIN-1412	MED-4380	1
PLAIN-1412	MED-4381	1
PLAIN-1412	MED-4399	1
PLAIN-1412	MED-4400	1
PLAIN-1412	MED-4402	1
PLAIN-1412	MED-4426	1
PLAIN-1412	MED-4488	1
PLAIN-1412	MED-4489	1
PLAIN-1412	MED-4490	1
PLAIN-1412	MED-4491	1
PLAIN-1412	MED-4492	1
PLAIN-1412	MED-4501	1
PLAIN-1412	MED-4502	1
PLAIN-1412	MED-4511	1
PLAIN-1412	MED-4512	1
PLAIN-1412	MED-4513	1
PLAIN-1412	MED-4533	1
PLAIN-1412	MED-4529	1
PLAIN-1412	MED-4535	1
PLAIN-1412	MED-4531	1
PLAIN-1412	MED-4532	1
PLAIN-1412	MED-4534	1
PLAIN-1412	MED-4536	1
PLAIN-1412	MED-4595	1
PLAIN-1412	MED-4653	1
PLAIN-1412	MED-4654	1
PLAIN-1412	MED-4655	1
PLAIN-1412	MED-4656	1
PLAIN-1412	MED-4665	1
PLAIN-1412	MED-4666	1
PLAIN-1412	MED-4667	1
PLAIN-1412	MED-4668	1
PLAIN-1412	MED-4685	1
PLAIN-1412	MED-4687	1
PLAIN-1412	MED-4689	1
PLAIN-1412	MED-4726	1
PLAIN-1412	MED-4897	1
PLAIN-1412	MED-4938	1
PLAIN-1412	MED-4939	1
PLAIN-1412	MED-4940	1
PLAIN-1412	MED-4941	1
PLAIN-1412	MED-4942	1
PLAIN-1412	MED-4947	1
PLAIN-1412	MED-4948	1
PLAIN-1412	MED-4949	1
PLAIN-1412	MED-5091	1
PLAIN-1412	MED-5092	1
PLAIN-1412	MED-5093	1
PLAIN-1412	MED-5097	1
PLAIN-1412	MED-5098	1
PLAIN-1412	MED-5099	1
PLAIN-1412	MED-5100	1
PLAIN-1412	MED-5101	1
PLAIN-1413	MED-2513	1
PLAIN-1413	MED-5237	1
PLAIN-1413	MED-2517	1
PLAIN-1413	MED-2518	1
PLAIN-1413	MED-2519	1
PLAIN-1413	MED-2520	1
PLAIN-1413	MED-2521	1
PLAIN-1413	MED-4551	1
PLAIN-1413	MED-2643	1
PLAIN-1413	MED-2645	1
PLAIN-1413	MED-2656	1
PLAIN-1413	MED-2657	1
PLAIN-1413	MED-2658	1
PLAIN-1413	MED-2660	1
PLAIN-1413	MED-2649	1
PLAIN-1413	MED-3585	1
PLAIN-1413	MED-3586	1
PLAIN-1413	MED-3592	1
PLAIN-1413	MED-3631	1
PLAIN-1413	MED-3632	1
PLAIN-1413	MED-3629	1
PLAIN-1413	MED-3634	1
PLAIN-1413	MED-1762	1
PLAIN-1413	MED-1763	1
PLAIN-1413	MED-1764	1
PLAIN-1413	MED-1765	1
PLAIN-1413	MED-1766	1
PLAIN-1413	MED-1778	1
PLAIN-1413	MED-1768	1
PLAIN-1413	MED-4951	1
PLAIN-1413	MED-1770	1
PLAIN-1413	MED-1771	1
PLAIN-1413	MED-1781	1
PLAIN-1413	MED-1773	1
PLAIN-1413	MED-1774	1
PLAIN-1413	MED-1775	1
PLAIN-1413	MED-1776	1
PLAIN-1413	MED-1777	1
PLAIN-1413	MED-1779	1
PLAIN-1413	MED-1780	1
PLAIN-1413	MED-1782	1
PLAIN-1413	MED-1783	1
PLAIN-1413	MED-1784	1
PLAIN-1413	MED-1785	1
PLAIN-1413	MED-1786	1
PLAIN-1413	MED-1787	1
PLAIN-1413	MED-1788	1
PLAIN-1413	MED-2514	1
PLAIN-1413	MED-2943	1
PLAIN-1413	MED-2644	1
PLAIN-1413	MED-2646	1
PLAIN-1413	MED-2647	1
PLAIN-1413	MED-2648	1
PLAIN-1413	MED-2650	1
PLAIN-1413	MED-2651	1
PLAIN-1413	MED-2652	1
PLAIN-1413	MED-2653	1
PLAIN-1413	MED-2654	1
PLAIN-1413	MED-2655	1
PLAIN-1413	MED-2659	1
PLAIN-1413	MED-2661	1
PLAIN-1413	MED-2662	1
PLAIN-1413	MED-3587	1
PLAIN-1413	MED-3588	1
PLAIN-1413	MED-3589	1
PLAIN-1413	MED-3590	1
PLAIN-1413	MED-3591	1
PLAIN-1413	MED-3593	1
PLAIN-1413	MED-4954	1
PLAIN-1413	MED-3595	1
PLAIN-1413	MED-3596	1
PLAIN-1413	MED-3628	1
PLAIN-1413	MED-3630	1
PLAIN-1413	MED-3633	1
PLAIN-1413	MED-3635	1
PLAIN-1413	MED-3636	1
PLAIN-1413	MED-3796	1
PLAIN-1413	MED-3778	1
PLAIN-1413	MED-3779	1
PLAIN-1413	MED-3791	1
PLAIN-1413	MED-3792	1
PLAIN-1413	MED-3793	1
PLAIN-1413	MED-3794	1
PLAIN-1413	MED-3795	1
PLAIN-1413	MED-3797	1
PLAIN-1413	MED-3798	1
PLAIN-1413	MED-3799	1
PLAIN-1413	MED-3800	1
PLAIN-1413	MED-3801	1
PLAIN-1413	MED-4618	1
PLAIN-1413	MED-4953	1
PLAIN-1414	MED-2568	1
PLAIN-1414	MED-2988	1
PLAIN-1414	MED-2559	1
PLAIN-1414	MED-4319	1
PLAIN-1414	MED-2570	1
PLAIN-1414	MED-2573	1
PLAIN-1414	MED-2574	1
PLAIN-1414	MED-2585	1
PLAIN-1414	MED-4551	1
PLAIN-1414	MED-2643	1
PLAIN-1414	MED-2645	1
PLAIN-1414	MED-2656	1
PLAIN-1414	MED-2657	1
PLAIN-1414	MED-2658	1
PLAIN-1414	MED-2660	1
PLAIN-1414	MED-2649	1
PLAIN-1414	MED-2663	1
PLAIN-1414	MED-2664	1
PLAIN-1414	MED-2665	1
PLAIN-1414	MED-4860	1
PLAIN-1414	MED-2668	1
PLAIN-1414	MED-2670	1
PLAIN-1414	MED-2669	1
PLAIN-1414	MED-2797	1
PLAIN-1414	MED-2809	1
PLAIN-1414	MED-2799	1
PLAIN-1414	MED-2800	1
PLAIN-1414	MED-2801	1
PLAIN-1414	MED-2802	1
PLAIN-1414	MED-2803	1
PLAIN-1414	MED-2804	1
PLAIN-1414	MED-2805	1
PLAIN-1414	MED-2807	1
PLAIN-1414	MED-2813	1
PLAIN-1414	MED-2822	1
PLAIN-1414	MED-2816	1
PLAIN-1414	MED-2827	1
PLAIN-1414	MED-2830	1
PLAIN-1414	MED-2826	1
PLAIN-1414	MED-2926	1
PLAIN-1414	MED-2922	1
PLAIN-1414	MED-3465	1
PLAIN-1414	MED-2923	1
PLAIN-1414	MED-2925	1
PLAIN-1414	MED-3103	1
PLAIN-1414	MED-3107	1
PLAIN-1414	MED-3106	1
PLAIN-1414	MED-3108	1
PLAIN-1414	MED-3109	1
PLAIN-1414	MED-3112	1
PLAIN-1414	MED-3454	1
PLAIN-1414	MED-3163	1
PLAIN-1414	MED-3156	1
PLAIN-1414	MED-3164	1
PLAIN-1414	MED-3157	1
PLAIN-1414	MED-3158	1
PLAIN-1414	MED-3450	1
PLAIN-1414	MED-3451	1
PLAIN-1414	MED-3165	1
PLAIN-1414	MED-3161	1
PLAIN-1414	MED-3166	1
PLAIN-1414	MED-3168	1
PLAIN-1414	MED-3466	1
PLAIN-1414	MED-4390	1
PLAIN-1414	MED-735	1
PLAIN-1414	MED-1204	1
PLAIN-1414	MED-1205	1
PLAIN-1414	MED-1489	1
PLAIN-1414	MED-1207	1
PLAIN-1414	MED-1291	1
PLAIN-1414	MED-1292	1
PLAIN-1414	MED-1293	1
PLAIN-1414	MED-1294	1
PLAIN-1414	MED-1295	1
PLAIN-1414	MED-1296	1
PLAIN-1414	MED-3153	1
PLAIN-1414	MED-1298	1
PLAIN-1414	MED-1299	1
PLAIN-1414	MED-1300	1
PLAIN-1414	MED-1337	1
PLAIN-1414	MED-1338	1
PLAIN-1414	MED-1339	1
PLAIN-1414	MED-1340	1
PLAIN-1414	MED-1341	1
PLAIN-1414	MED-1401	1
PLAIN-1414	MED-1402	1
PLAIN-1414	MED-1366	1
PLAIN-1414	MED-1403	1
PLAIN-1414	MED-1404	1
PLAIN-1414	MED-1405	1
PLAIN-1414	MED-1406	1
PLAIN-1414	MED-1407	1
PLAIN-1414	MED-1408	1
PLAIN-1414	MED-1409	1
PLAIN-1414	MED-1410	1
PLAIN-1414	MED-1411	1
PLAIN-1414	MED-1441	1
PLAIN-1414	MED-1442	1
PLAIN-1414	MED-1443	1
PLAIN-1414	MED-1444	1
PLAIN-1414	MED-1463	1
PLAIN-1414	MED-1454	1
PLAIN-1414	MED-1455	1
PLAIN-1414	MED-1456	1
PLAIN-1414	MED-1457	1
PLAIN-1414	MED-1458	1
PLAIN-1414	MED-1459	1
PLAIN-1414	MED-1460	1
PLAIN-1414	MED-1461	1
PLAIN-1414	MED-1474	1
PLAIN-1414	MED-1574	1
PLAIN-1414	MED-1575	1
PLAIN-1414	MED-1576	1
PLAIN-1414	MED-1577	1
PLAIN-1414	MED-1578	1
PLAIN-1414	MED-1579	1
PLAIN-1414	MED-1580	1
PLAIN-1414	MED-1581	1
PLAIN-1414	MED-1582	1
PLAIN-1414	MED-1682	1
PLAIN-1414	MED-1683	1
PLAIN-1414	MED-1701	1
PLAIN-1414	MED-1685	1
PLAIN-1414	MED-1686	1
PLAIN-1414	MED-1687	1
PLAIN-1414	MED-1688	1
PLAIN-1414	MED-1689	1
PLAIN-1414	MED-1690	1
PLAIN-1414	MED-1691	1
PLAIN-1414	MED-2077	1
PLAIN-1414	MED-1693	1
PLAIN-1414	MED-2078	1
PLAIN-1414	MED-1695	1
PLAIN-1414	MED-1696	1
PLAIN-1414	MED-1697	1
PLAIN-1414	MED-1914	1
PLAIN-1414	MED-1915	1
PLAIN-1414	MED-1916	1
PLAIN-1414	MED-1917	1
PLAIN-1414	MED-1918	1
PLAIN-1414	MED-1919	1
PLAIN-1414	MED-1920	1
PLAIN-1414	MED-1921	1
PLAIN-1414	MED-1922	1
PLAIN-1414	MED-1923	1
PLAIN-1414	MED-1924	1
PLAIN-1414	MED-4877	1
PLAIN-1414	MED-1926	1
PLAIN-1414	MED-4878	1
PLAIN-1414	MED-1928	1
PLAIN-1414	MED-1929	1
PLAIN-1414	MED-1930	1
PLAIN-1414	MED-1931	1
PLAIN-1414	MED-1932	1
PLAIN-1414	MED-1933	1
PLAIN-1414	MED-1934	1
PLAIN-1414	MED-1935	1
PLAIN-1414	MED-1936	1
PLAIN-1414	MED-2076	1
PLAIN-1414	MED-2079	1
PLAIN-1414	MED-2080	1
PLAIN-1414	MED-5293	1
PLAIN-1414	MED-2082	1
PLAIN-1414	MED-2083	1
PLAIN-1414	MED-5303	1
PLAIN-1414	MED-2085	1
PLAIN-1414	MED-2229	1
PLAIN-1414	MED-4149	1
PLAIN-1414	MED-2231	1
PLAIN-1414	MED-2232	1
PLAIN-1414	MED-2233	1
PLAIN-1414	MED-2234	1
PLAIN-1414	MED-2235	1
PLAIN-1414	MED-2265	1
PLAIN-1414	MED-2266	1
PLAIN-1414	MED-2267	1
PLAIN-1414	MED-3462	1
PLAIN-1414	MED-2269	1
PLAIN-1414	MED-2270	1
PLAIN-1414	MED-2271	1
PLAIN-1414	MED-2272	1
PLAIN-1414	MED-2273	1
PLAIN-1414	MED-2274	1
PLAIN-1414	MED-3464	1
PLAIN-1414	MED-2276	1
PLAIN-1414	MED-3535	1
PLAIN-1414	MED-2278	1
PLAIN-1414	MED-2279	1
PLAIN-1414	MED-2280	1
PLAIN-1414	MED-2281	1
PLAIN-1414	MED-2282	1
PLAIN-1414	MED-2284	1
PLAIN-1414	MED-2285	1
PLAIN-1414	MED-2287	1
PLAIN-1414	MED-2313	1
PLAIN-1414	MED-2810	1
PLAIN-1414	MED-2315	1
PLAIN-1414	MED-2815	1
PLAIN-1414	MED-2322	1
PLAIN-1414	MED-2324	1
PLAIN-1414	MED-2325	1
PLAIN-1414	MED-2326	1
PLAIN-1414	MED-2327	1
PLAIN-1414	MED-2328	1
PLAIN-1414	MED-2335	1
PLAIN-1414	MED-2330	1
PLAIN-1414	MED-2331	1
PLAIN-1414	MED-2351	1
PLAIN-1414	MED-2352	1
PLAIN-1414	MED-2353	1
PLAIN-1414	MED-2354	1
PLAIN-1414	MED-2355	1
PLAIN-1414	MED-2356	1
PLAIN-1414	MED-2357	1
PLAIN-1414	MED-3316	1
PLAIN-1414	MED-2359	1
PLAIN-1414	MED-2360	1
PLAIN-1414	MED-2361	1
PLAIN-1414	MED-2362	1
PLAIN-1414	MED-2363	1
PLAIN-1414	MED-2364	1
PLAIN-1414	MED-2365	1
PLAIN-1414	MED-2366	1
PLAIN-1414	MED-2367	1
PLAIN-1414	MED-2368	1
PLAIN-1414	MED-2369	1
PLAIN-1414	MED-2414	1
PLAIN-1414	MED-4070	1
PLAIN-1414	MED-2416	1
PLAIN-1414	MED-2417	1
PLAIN-1414	MED-2418	1
PLAIN-1414	MED-3498	1
PLAIN-1414	MED-2420	1
PLAIN-1414	MED-2421	1
PLAIN-1414	MED-2422	1
PLAIN-1414	MED-2423	1
PLAIN-1414	MED-2424	1
PLAIN-1414	MED-4451	1
PLAIN-1414	MED-2426	1
PLAIN-1414	MED-2445	1
PLAIN-1414	MED-2446	1
PLAIN-1414	MED-2458	1
PLAIN-1414	MED-2448	1
PLAIN-1414	MED-2449	1
PLAIN-1414	MED-2450	1
PLAIN-1414	MED-2451	1
PLAIN-1414	MED-2452	1
PLAIN-1414	MED-2453	1
PLAIN-1414	MED-2472	1
PLAIN-1414	MED-2461	1
PLAIN-1414	MED-2464	1
PLAIN-1414	MED-2644	1
PLAIN-1414	MED-2646	1
PLAIN-1414	MED-2468	1
PLAIN-1414	MED-2469	1
PLAIN-1414	MED-2471	1
PLAIN-1414	MED-2652	1
PLAIN-1414	MED-2474	1
PLAIN-1414	MED-2475	1
PLAIN-1414	MED-2476	1
PLAIN-1414	MED-2655	1
PLAIN-1414	MED-2479	1
PLAIN-1414	MED-2482	1
PLAIN-1414	MED-2659	1
PLAIN-1414	MED-2484	1
PLAIN-1414	MED-2661	1
PLAIN-1414	MED-2662	1
PLAIN-1414	MED-3687	1
PLAIN-1414	MED-2571	1
PLAIN-1414	MED-2572	1
PLAIN-1414	MED-2575	1
PLAIN-1414	MED-2577	1
PLAIN-1414	MED-2578	1
PLAIN-1414	MED-2579	1
PLAIN-1414	MED-2580	1
PLAIN-1414	MED-2581	1
PLAIN-1414	MED-2583	1
PLAIN-1414	MED-2584	1
PLAIN-1414	MED-2647	1
PLAIN-1414	MED-2648	1
PLAIN-1414	MED-2650	1
PLAIN-1414	MED-2651	1
PLAIN-1414	MED-2653	1
PLAIN-1414	MED-2654	1
PLAIN-1414	MED-2667	1
PLAIN-1414	MED-2819	1
PLAIN-1414	MED-2808	1
PLAIN-1414	MED-2811	1
PLAIN-1414	MED-2812	1
PLAIN-1414	MED-2814	1
PLAIN-1414	MED-2817	1
PLAIN-1414	MED-2818	1
PLAIN-1414	MED-2820	1
PLAIN-1414	MED-2821	1
PLAIN-1414	MED-2823	1
PLAIN-1414	MED-2824	1
PLAIN-1414	MED-2825	1
PLAIN-1414	MED-2831	1
PLAIN-1414	MED-2843	1
PLAIN-1414	MED-2844	1
PLAIN-1414	MED-2845	1
PLAIN-1414	MED-2846	1
PLAIN-1414	MED-2847	1
PLAIN-1414	MED-2848	1
PLAIN-1414	MED-2849	1
PLAIN-1414	MED-2850	1
PLAIN-1414	MED-2851	1
PLAIN-1414	MED-2852	1
PLAIN-1414	MED-2853	1
PLAIN-1414	MED-2924	1
PLAIN-1414	MED-2928	1
PLAIN-1414	MED-4523	1
PLAIN-1414	MED-2966	1
PLAIN-1414	MED-2967	1
PLAIN-1414	MED-2951	1
PLAIN-1414	MED-2968	1
PLAIN-1414	MED-2969	1
PLAIN-1414	MED-2970	1
PLAIN-1414	MED-2971	1
PLAIN-1414	MED-2972	1
PLAIN-1414	MED-3709	1
PLAIN-1414	MED-3105	1
PLAIN-1414	MED-3110	1
PLAIN-1414	MED-3111	1
PLAIN-1414	MED-3169	1
PLAIN-1414	MED-3170	1
PLAIN-1414	MED-3171	1
PLAIN-1414	MED-3172	1
PLAIN-1414	MED-3173	1
PLAIN-1414	MED-3174	1
PLAIN-1414	MED-3175	1
PLAIN-1414	MED-3176	1
PLAIN-1414	MED-3177	1
PLAIN-1414	MED-3178	1
PLAIN-1414	MED-3179	1
PLAIN-1414	MED-3180	1
PLAIN-1414	MED-3181	1
PLAIN-1414	MED-3182	1
PLAIN-1414	MED-3787	1
PLAIN-1414	MED-3781	1
PLAIN-1414	MED-3789	1
PLAIN-1414	MED-3790	1
PLAIN-1414	MED-3782	1
PLAIN-1414	MED-3785	1
PLAIN-1414	MED-3247	1
PLAIN-1414	MED-3248	1
PLAIN-1414	MED-3249	1
PLAIN-1414	MED-3250	1
PLAIN-1414	MED-3251	1
